sample_id,tier,split,strategy,selected_method,decision_rule,mixed_segments_count,separated_segments_count,cleaned_segments_count,mixed_text_length,separated_text_length,cleaned_text_length,text_length_ratio,repetition_count,duplicate_removed_count,mixed_runtime_sec,separated_runtime_sec,cleaned_runtime_sec,runtime_ratio,cleaned_closer_to_mixed,notes
SyntheticHeavyOverlap_test_03,SyntheticHeavyOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,11,55,55,5.0,0,0,0.487,1.206,1.206,2.476386,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_03,SyntheticHeavyOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,11,55,55,5.0,0,0,0.487,1.206,1.206,2.476386,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_03,SyntheticHeavyOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,11,55,55,5.0,0,0,0.487,1.206,1.206,2.476386,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_03,SyntheticHeavyOverlap,test,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,11,55,55,5.0,0,0,0.487,1.206,1.206,2.476386,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_04,SyntheticHeavyOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,10,44,44,4.4,0,0,0.441,0.79,0.79,1.791383,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_04,SyntheticHeavyOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,10,44,44,4.4,0,0,0.441,0.79,0.79,1.791383,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_04,SyntheticHeavyOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,10,44,44,4.4,0,0,0.441,0.79,0.79,1.791383,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_04,SyntheticHeavyOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,10,44,44,4.4,0,0,0.441,0.79,0.79,1.791383,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_04,SyntheticHeavyOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,10,44,44,4.4,0,0,0.441,0.79,0.79,1.791383,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_04,SyntheticHeavyOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,10,44,44,4.4,0,0,0.441,0.79,0.79,1.791383,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_04,SyntheticHeavyOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,10,44,44,4.4,0,0,0.441,0.79,0.79,1.791383,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_04,SyntheticHeavyOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,10,44,44,4.4,0,0,0.441,0.79,0.79,1.791383,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_04,SyntheticHeavyOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,10,44,44,4.4,0,0,0.441,0.79,0.79,1.791383,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_04,SyntheticHeavyOverlap,test,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,10,44,44,4.4,0,0,0.441,0.79,0.79,1.791383,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_05,SyntheticHeavyOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,8,45,45,5.625,0,0,0.446,0.716,0.716,1.605381,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_05,SyntheticHeavyOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,8,45,45,5.625,0,0,0.446,0.716,0.716,1.605381,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_05,SyntheticHeavyOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,8,45,45,5.625,0,0,0.446,0.716,0.716,1.605381,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_05,SyntheticHeavyOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,8,45,45,5.625,0,0,0.446,0.716,0.716,1.605381,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_05,SyntheticHeavyOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,8,45,45,5.625,0,0,0.446,0.716,0.716,1.605381,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_05,SyntheticHeavyOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,8,45,45,5.625,0,0,0.446,0.716,0.716,1.605381,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_05,SyntheticHeavyOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,8,45,45,5.625,0,0,0.446,0.716,0.716,1.605381,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_05,SyntheticHeavyOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,8,45,45,5.625,0,0,0.446,0.716,0.716,1.605381,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_05,SyntheticHeavyOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,8,45,45,5.625,0,0,0.446,0.716,0.716,1.605381,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_05,SyntheticHeavyOverlap,test,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,8,45,45,5.625,0,0,0.446,0.716,0.716,1.605381,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_06,SyntheticHeavyOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,22,52,52,2.363636,0,0,0.684,0.868,0.868,1.269006,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_06,SyntheticHeavyOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,22,52,52,2.363636,0,0,0.684,0.868,0.868,1.269006,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_06,SyntheticHeavyOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,22,52,52,2.363636,0,0,0.684,0.868,0.868,1.269006,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_06,SyntheticHeavyOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,22,52,52,2.363636,0,0,0.684,0.868,0.868,1.269006,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_06,SyntheticHeavyOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",2,2,2,22,52,52,2.363636,0,0,0.684,0.868,0.868,1.269006,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_06,SyntheticHeavyOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,22,52,52,2.363636,0,0,0.684,0.868,0.868,1.269006,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_06,SyntheticHeavyOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",2,2,2,22,52,52,2.363636,0,0,0.684,0.868,0.868,1.269006,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_06,SyntheticHeavyOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",2,2,2,22,52,52,2.363636,0,0,0.684,0.868,0.868,1.269006,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_06,SyntheticHeavyOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,22,52,52,2.363636,0,0,0.684,0.868,0.868,1.269006,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_06,SyntheticHeavyOverlap,test,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,2,2,2,22,52,52,2.363636,0,0,0.684,0.868,0.868,1.269006,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_07,SyntheticHeavyOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,8,49,49,6.125,0,0,0.306,0.857,0.857,2.800654,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_07,SyntheticHeavyOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,8,49,49,6.125,0,0,0.306,0.857,0.857,2.800654,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_07,SyntheticHeavyOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,8,49,49,6.125,0,0,0.306,0.857,0.857,2.800654,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_07,SyntheticHeavyOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,8,49,49,6.125,0,0,0.306,0.857,0.857,2.800654,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_07,SyntheticHeavyOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,8,49,49,6.125,0,0,0.306,0.857,0.857,2.800654,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_07,SyntheticHeavyOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,8,49,49,6.125,0,0,0.306,0.857,0.857,2.800654,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_07,SyntheticHeavyOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,8,49,49,6.125,0,0,0.306,0.857,0.857,2.800654,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_07,SyntheticHeavyOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,8,49,49,6.125,0,0,0.306,0.857,0.857,2.800654,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_07,SyntheticHeavyOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,8,49,49,6.125,0,0,0.306,0.857,0.857,2.800654,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_07,SyntheticHeavyOverlap,test,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,8,49,49,6.125,0,0,0.306,0.857,0.857,2.800654,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_08,SyntheticHeavyOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,14,44,44,3.142857,0,0,0.545,0.856,0.856,1.570642,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_08,SyntheticHeavyOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,14,44,44,3.142857,0,0,0.545,0.856,0.856,1.570642,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_08,SyntheticHeavyOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,14,44,44,3.142857,0,0,0.545,0.856,0.856,1.570642,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_08,SyntheticHeavyOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,14,44,44,3.142857,0,0,0.545,0.856,0.856,1.570642,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_08,SyntheticHeavyOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",2,2,2,14,44,44,3.142857,0,0,0.545,0.856,0.856,1.570642,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_08,SyntheticHeavyOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,14,44,44,3.142857,0,0,0.545,0.856,0.856,1.570642,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_08,SyntheticHeavyOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",2,2,2,14,44,44,3.142857,0,0,0.545,0.856,0.856,1.570642,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_08,SyntheticHeavyOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",2,2,2,14,44,44,3.142857,0,0,0.545,0.856,0.856,1.570642,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_08,SyntheticHeavyOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,14,44,44,3.142857,0,0,0.545,0.856,0.856,1.570642,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_08,SyntheticHeavyOverlap,test,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,2,2,2,14,44,44,3.142857,0,0,0.545,0.856,0.856,1.570642,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_09,SyntheticHeavyOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,17,47,47,2.764706,0,0,0.49,0.679,0.679,1.385714,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_09,SyntheticHeavyOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,17,47,47,2.764706,0,0,0.49,0.679,0.679,1.385714,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_09,SyntheticHeavyOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,17,47,47,2.764706,0,0,0.49,0.679,0.679,1.385714,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_09,SyntheticHeavyOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,17,47,47,2.764706,0,0,0.49,0.679,0.679,1.385714,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_09,SyntheticHeavyOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,17,47,47,2.764706,0,0,0.49,0.679,0.679,1.385714,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_09,SyntheticHeavyOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,17,47,47,2.764706,0,0,0.49,0.679,0.679,1.385714,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_09,SyntheticHeavyOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,17,47,47,2.764706,0,0,0.49,0.679,0.679,1.385714,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_09,SyntheticHeavyOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,17,47,47,2.764706,0,0,0.49,0.679,0.679,1.385714,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_09,SyntheticHeavyOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,17,47,47,2.764706,0,0,0.49,0.679,0.679,1.385714,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_09,SyntheticHeavyOverlap,test,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,17,47,47,2.764706,0,0,0.49,0.679,0.679,1.385714,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_10,SyntheticHeavyOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,16,45,45,2.8125,0,0,0.462,0.615,0.615,1.331169,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_10,SyntheticHeavyOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,16,45,45,2.8125,0,0,0.462,0.615,0.615,1.331169,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_10,SyntheticHeavyOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,16,45,45,2.8125,0,0,0.462,0.615,0.615,1.331169,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_10,SyntheticHeavyOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,16,45,45,2.8125,0,0,0.462,0.615,0.615,1.331169,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_10,SyntheticHeavyOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,16,45,45,2.8125,0,0,0.462,0.615,0.615,1.331169,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_10,SyntheticHeavyOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,16,45,45,2.8125,0,0,0.462,0.615,0.615,1.331169,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_10,SyntheticHeavyOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,16,45,45,2.8125,0,0,0.462,0.615,0.615,1.331169,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_10,SyntheticHeavyOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,16,45,45,2.8125,0,0,0.462,0.615,0.615,1.331169,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_10,SyntheticHeavyOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,16,45,45,2.8125,0,0,0.462,0.615,0.615,1.331169,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticHeavyOverlap_test_10,SyntheticHeavyOverlap,test,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,16,45,45,2.8125,0,0,0.462,0.615,0.615,1.331169,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_01,SyntheticOppositeOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,32,58,58,1.8125,0,0,0.737,0.974,0.974,1.321574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_01,SyntheticOppositeOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,32,58,58,1.8125,0,0,0.737,0.974,0.974,1.321574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_01,SyntheticOppositeOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,32,58,58,1.8125,0,0,0.737,0.974,0.974,1.321574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_01,SyntheticOppositeOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,32,58,58,1.8125,0,0,0.737,0.974,0.974,1.321574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_01,SyntheticOppositeOverlap,dev,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",2,2,2,32,58,58,1.8125,0,0,0.737,0.974,0.974,1.321574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_01,SyntheticOppositeOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,32,58,58,1.8125,0,0,0.737,0.974,0.974,1.321574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_01,SyntheticOppositeOverlap,dev,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",2,2,2,32,58,58,1.8125,0,0,0.737,0.974,0.974,1.321574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_01,SyntheticOppositeOverlap,dev,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",2,2,2,32,58,58,1.8125,0,0,0.737,0.974,0.974,1.321574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_01,SyntheticOppositeOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,32,58,58,1.8125,0,0,0.737,0.974,0.974,1.321574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_01,SyntheticOppositeOverlap,dev,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,2,2,2,32,58,58,1.8125,0,0,0.737,0.974,0.974,1.321574,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_02,SyntheticOppositeOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,9,51,51,5.666667,0,0,0.449,1.029,1.029,2.291759,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_02,SyntheticOppositeOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,9,51,51,5.666667,0,0,0.449,1.029,1.029,2.291759,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_02,SyntheticOppositeOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,9,51,51,5.666667,0,0,0.449,1.029,1.029,2.291759,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_02,SyntheticOppositeOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,9,51,51,5.666667,0,0,0.449,1.029,1.029,2.291759,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_02,SyntheticOppositeOverlap,dev,v1_overlap_only,separated_whisper,"if overlap_level >= 3, choose separated_whisper",1,2,2,9,51,51,5.666667,0,0,0.449,1.029,1.029,2.291759,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_02,SyntheticOppositeOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,9,51,51,5.666667,0,0,0.449,1.029,1.029,2.291759,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_02,SyntheticOppositeOverlap,dev,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,9,51,51,5.666667,0,0,0.449,1.029,1.029,2.291759,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_02,SyntheticOppositeOverlap,dev,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level >= 3, choose separated_whisper)",1,2,2,9,51,51,5.666667,0,0,0.449,1.029,1.029,2.291759,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_02,SyntheticOppositeOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,9,51,51,5.666667,0,0,0.449,1.029,1.029,2.291759,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_02,SyntheticOppositeOverlap,dev,v2_full_features,separated_whisper,overlap_level>=3 and separated looks usable; choose separated_whisper,1,2,2,9,51,51,5.666667,0,0,0.449,1.029,1.029,2.291759,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_03,SyntheticOppositeOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,12,46,46,3.833333,0,0,0.509,0.941,0.941,1.848723,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticOppositeOverlap_dev_03,SyntheticOppositeOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,12,46,46,3.833333,0,0,0.509,0.941,0.941,1.848723,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
